,From,,To,Total,Total Per Hour,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
96,18/01/2024,16:15:00+01:00,2024-01-18T16:30:00+01:00,97,,104.1,70,17,1,7,2,0
96,18/01/2024,16:30:00+01:00,2024-01-18T16:45:00+01:00,117,,118.4,83,23,0,5,6,0
96,18/01/2024,16:45:00+01:00,2024-01-18T17:00:00+01:00,132,419,130.6,104,15,0,4,9,0
96,18/01/2024,17:00:00+01:00,2024-01-18T17:15:00+01:00,99,,102,79,8,2,4,6,0
96,18/01/2024,17:15:00+01:00,2024-01-18T17:30:00+01:00,83,,86.5,71,7,1,3,0,1
96,18/01/2024,17:30:00+01:00,2024-01-18T17:45:00+01:00,99,,105.4,81,5,0,9,3,1
96,18/01/2024,17:45:00+01:00,2024-01-18T18:00:00+01:00,97,378,99.2,88,2,0,4,3,0
96,18/01/2024,18:00:00+01:00,2024-01-18T18:15:00+01:00,68,,65.3,54,1,1,2,10,0
96,18/01/2024,18:15:00+01:00,2024-01-18T18:30:00+01:00,76,,80.4,69,1,0,5,1,0
96,18/01/2024,18:30:00+01:00,2024-01-18T18:45:00+01:00,77,,78.6,67,2,0,4,4,0
96,18/01/2024,18:45:00+01:00,2024-01-18T19:00:00+01:00,63,284,70.3,52,4,1,6,0,0
96,18/01/2024,19:00:00+01:00,2024-01-18T19:15:00+01:00,60,,61.8,54,1,0,3,2,0
96,18/01/2024,19:15:00+01:00,2024-01-18T19:30:00+01:00,59,,63.8,51,0,0,6,2,0
96,18/01/2024,19:30:00+01:00,2024-01-18T19:45:00+01:00,55,,57.2,47,1,0,4,3,0
96,18/01/2024,19:45:00+01:00,2024-01-18T20:00:00+01:00,50,224,55.1,41,1,1,5,2,0
96,18/01/2024,20:00:00+01:00,2024-01-18T20:15:00+01:00,56,,59.8,48,1,0,5,2,0
96,18/01/2024,20:15:00+01:00,2024-01-18T20:30:00+01:00,32,,31.4,23,0,0,3,6,0
96,18/01/2024,20:30:00+01:00,2024-01-18T20:45:00+01:00,41,,46.1,33,0,1,5,2,0
96,18/01/2024,20:45:00+01:00,2024-01-18T21:00:00+01:00,32,161,37.3,27,0,1,4,0,0
96,18/01/2024,21:00:00+01:00,2024-01-18T21:15:00+01:00,21,,22.4,18,0,0,2,1,0
96,18/01/2024,21:15:00+01:00,2024-01-18T21:30:00+01:00,24,,28.8,16,0,0,6,2,0
96,18/01/2024,21:30:00+01:00,2024-01-18T21:45:00+01:00,26,,30.4,20,0,0,5,1,0
96,18/01/2024,21:45:00+01:00,2024-01-18T22:00:00+01:00,18,89,20.4,14,0,0,3,1,0
96,18/01/2024,22:00:00+01:00,2024-01-18T22:15:00+01:00,17,,17.4,15,0,0,1,1,0
96,18/01/2024,22:15:00+01:00,2024-01-18T22:30:00+01:00,18,,20.4,13,1,0,3,1,0
96,18/01/2024,22:30:00+01:00,2024-01-18T22:45:00+01:00,14,,17.6,11,0,2,1,0,0
96,18/01/2024,22:45:00+01:00,2024-01-18T23:00:00+01:00,20,69,23.8,13,0,0,5,2,0
96,18/01/2024,23:00:00+01:00,2024-01-18T23:15:00+01:00,18,,20,16,0,0,2,0,0
96,18/01/2024,23:15:00+01:00,2024-01-18T23:30:00+01:00,7,,9,5,0,0,2,0,0
96,18/01/2024,23:30:00+01:00,2024-01-18T23:45:00+01:00,11,,15,7,0,0,4,0,0
96,18/01/2024,23:45:00+01:00,2024-01-19T00:00:00+01:00,12,48,13.4,7,2,0,2,1,0
96,19/01/2024,00:00:00+01:00,2024-01-19T00:15:00+01:00,9,,11.3,6,1,1,1,0,0
96,19/01/2024,00:15:00+01:00,2024-01-19T00:30:00+01:00,8,,9,7,0,0,1,0,0
96,19/01/2024,00:30:00+01:00,2024-01-19T00:45:00+01:00,10,,11.3,7,2,1,0,0,0
96,19/01/2024,00:45:00+01:00,2024-01-19T01:00:00+01:00,5,32,6,4,0,0,1,0,0
96,19/01/2024,01:00:00+01:00,2024-01-19T01:15:00+01:00,4,,4,4,0,0,0,0,0
96,19/01/2024,01:15:00+01:00,2024-01-19T01:30:00+01:00,6,,7,5,0,0,1,0,0
96,19/01/2024,01:30:00+01:00,2024-01-19T01:45:00+01:00,5,,5,5,0,0,0,0,0
96,19/01/2024,01:45:00+01:00,2024-01-19T02:00:00+01:00,2,17,4,0,0,0,2,0,0
96,19/01/2024,02:00:00+01:00,2024-01-19T02:15:00+01:00,1,,2.3,0,0,1,0,0,0
96,19/01/2024,02:15:00+01:00,2024-01-19T02:30:00+01:00,3,,5.3,1,0,1,1,0,0
96,19/01/2024,02:30:00+01:00,2024-01-19T02:45:00+01:00,2,,2,2,0,0,0,0,0
96,19/01/2024,02:45:00+01:00,2024-01-19T03:00:00+01:00,3,9,3,2,1,0,0,0,0
96,19/01/2024,03:00:00+01:00,2024-01-19T03:15:00+01:00,4,,5.3,1,2,1,0,0,0
96,19/01/2024,03:15:00+01:00,2024-01-19T03:30:00+01:00,4,,4,3,1,0,0,0,0
96,19/01/2024,03:30:00+01:00,2024-01-19T03:45:00+01:00,6,,7,4,1,0,1,0,0
96,19/01/2024,03:45:00+01:00,2024-01-19T04:00:00+01:00,9,23,11,5,1,2,0,1,0
96,19/01/2024,04:00:00+01:00,2024-01-19T04:15:00+01:00,8,,9,4,3,0,1,0,0
96,19/01/2024,04:15:00+01:00,2024-01-19T04:30:00+01:00,13,,16.9,6,4,3,0,0,0
96,19/01/2024,04:30:00+01:00,2024-01-19T04:45:00+01:00,16,,17.4,10,2,2,0,2,0
96,19/01/2024,04:45:00+01:00,2024-01-19T05:00:00+01:00,19,56,22.9,14,2,3,0,0,0
96,19/01/2024,05:00:00+01:00,2024-01-19T05:15:00+01:00,30,,35.9,15,10,3,2,0,0
96,19/01/2024,05:15:00+01:00,2024-01-19T05:30:00+01:00,22,,23.3,18,3,1,0,0,0
96,19/01/2024,05:30:00+01:00,2024-01-19T05:45:00+01:00,40,,43,31,5,2,1,1,0
96,19/01/2024,05:45:00+01:00,2024-01-19T06:00:00+01:00,48,140,50.7,37,6,3,0,2,0
96,19/01/2024,06:00:00+01:00,2024-01-19T06:15:00+01:00,52,,54.1,38,9,1,2,2,0
96,19/01/2024,06:15:00+01:00,2024-01-19T06:30:00+01:00,77,,80.7,64,7,3,1,2,0
96,19/01/2024,06:30:00+01:00,2024-01-19T06:45:00+01:00,90,,92.2,69,13,2,2,4,0
96,19/01/2024,06:45:00+01:00,2024-01-19T07:00:00+01:00,93,312,96.6,73,9,2,4,5,0
96,19/01/2024,07:00:00+01:00,2024-01-19T07:15:00+01:00,131,,139.6,98,24,4,4,1,0
96,19/01/2024,07:15:00+01:00,2024-01-19T07:30:00+01:00,113,,121,86,16,6,2,3,0
96,19/01/2024,07:30:00+01:00,2024-01-19T07:45:00+01:00,76,,86.5,54,13,5,4,0,0
96,19/01/2024,07:45:00+01:00,2024-01-19T08:00:00+01:00,115,435,122,79,22,4,5,4,1
96,19/01/2024,08:00:00+01:00,2024-01-19T08:15:00+01:00,86,,90.7,63,16,3,2,2,0
96,19/01/2024,08:15:00+01:00,2024-01-19T08:30:00+01:00,96,,103.7,68,18,3,5,2,0
96,19/01/2024,08:30:00+01:00,2024-01-19T08:45:00+01:00,116,,125.8,83,18,4,7,4,0
96,19/01/2024,08:45:00+01:00,2024-01-19T09:00:00+01:00,91,389,98,56,26,4,3,2,0
96,19/01/2024,09:00:00+01:00,2024-01-19T09:15:00+01:00,108,,120.6,85,11,2,10,0,0
96,19/01/2024,09:15:00+01:00,2024-01-19T09:30:00+01:00,120,,125.5,88,21,3,4,4,0
96,19/01/2024,09:30:00+01:00,2024-01-19T09:45:00+01:00,113,,118.4,81,24,2,4,2,0
96,19/01/2024,09:45:00+01:00,2024-01-19T10:00:00+01:00,99,440,103.1,69,18,1,6,4,1
96,19/01/2024,10:00:00+01:00,2024-01-19T10:15:00+01:00,90,,97.1,66,13,3,5,3,0
96,19/01/2024,10:15:00+01:00,2024-01-19T10:30:00+01:00,102,,112,74,15,6,4,3,0
96,19/01/2024,10:30:00+01:00,2024-01-19T10:45:00+01:00,108,,114.8,81,15,4,4,4,0
96,19/01/2024,10:45:00+01:00,2024-01-19T11:00:00+01:00,117,417,121.5,88,20,1,5,3,0
96,19/01/2024,11:00:00+01:00,2024-01-19T11:15:00+01:00,88,,96.8,67,7,4,6,4,0
96,19/01/2024,11:15:00+01:00,2024-01-19T11:30:00+01:00,101,,105.5,77,14,3,3,4,0
96,19/01/2024,11:30:00+01:00,2024-01-19T11:45:00+01:00,85,,91.3,67,12,1,5,0,0
96,19/01/2024,11:45:00+01:00,2024-01-19T12:00:00+01:00,75,349,77.8,60,8,2,2,3,0
96,19/01/2024,12:00:00+01:00,2024-01-19T12:15:00+01:00,92,,104.3,65,13,5,7,2,0
96,19/01/2024,12:15:00+01:00,2024-01-19T12:30:00+01:00,84,,94,56,16,4,6,2,0
96,19/01/2024,12:30:00+01:00,2024-01-19T12:45:00+01:00,118,,127,90,16,6,3,3,0
96,19/01/2024,12:45:00+01:00,2024-01-19T13:00:00+01:00,93,387,103.8,63,15,2,10,3,0
96,19/01/2024,13:00:00+01:00,2024-01-19T13:15:00+01:00,93,,99.1,70,12,5,2,4,0
96,19/01/2024,13:15:00+01:00,2024-01-19T13:30:00+01:00,94,,98.4,76,11,2,3,2,0
96,19/01/2024,13:30:00+01:00,2024-01-19T13:45:00+01:00,89,,97.4,67,10,4,5,3,0
96,19/01/2024,13:45:00+01:00,2024-01-19T14:00:00+01:00,89,365,93.8,70,10,2,4,3,0
96,19/01/2024,14:00:00+01:00,2024-01-19T14:15:00+01:00,91,,91.9,72,12,1,2,4,0
96,19/01/2024,14:15:00+01:00,2024-01-19T14:30:00+01:00,90,,100.3,66,12,5,5,2,0
96,19/01/2024,14:30:00+01:00,2024-01-19T14:45:00+01:00,124,,128.7,96,14,1,7,6,0
96,19/01/2024,14:45:00+01:00,2024-01-19T15:00:00+01:00,102,407,104.5,79,16,1,3,3,0
96,19/01/2024,15:00:00+01:00,2024-01-19T15:15:00+01:00,108,,111.4,87,15,2,2,2,0
96,19/01/2024,15:15:00+01:00,2024-01-19T15:30:00+01:00,103,,107.7,85,12,1,4,1,0
96,19/01/2024,15:30:00+01:00,2024-01-19T15:45:00+01:00,144,,153.7,121,11,3,7,2,0
96,19/01/2024,15:45:00+01:00,2024-01-19T16:00:00+01:00,129,484,129.8,109,15,2,0,3,0
96,19/01/2024,16:00:00+01:00,2024-01-19T16:15:00+01:00,122,,126.5,92,21,1,5,3,0
96,19/01/2024,16:15:00+01:00,2024-01-19T16:30:00+01:00,119,,121.8,100,12,2,2,3,0
96,19/01/2024,16:30:00+01:00,2024-01-19T16:45:00+01:00,113,,116.8,92,13,2,3,3,0
96,19/01/2024,16:45:00+01:00,2024-01-19T17:00:00+01:00,118,472,121.7,100,13,1,3,1,0
96,19/01/2024,17:00:00+01:00,2024-01-19T17:15:00+01:00,117,,126.5,92,10,3,8,4,0
96,19/01/2024,17:15:00+01:00,2024-01-19T17:30:00+01:00,109,,114.2,92,7,0,7,3,0
96,19/01/2024,17:30:00+01:00,2024-01-19T17:45:00+01:00,92,,94.6,78,5,0,5,4,0
96,19/01/2024,17:45:00+01:00,2024-01-19T18:00:00+01:00,103,421,104.2,94,2,2,1,4,0
96,19/01/2024,18:00:00+01:00,2024-01-19T18:15:00+01:00,95,,99.1,86,2,1,4,2,0
96,19/01/2024,18:15:00+01:00,2024-01-19T18:30:00+01:00,114,,121.9,96,4,1,9,4,0
96,19/01/2024,18:30:00+01:00,2024-01-19T18:45:00+01:00,108,,107.2,93,3,0,4,8,0
96,19/01/2024,18:45:00+01:00,2024-01-19T19:00:00+01:00,80,397,79.2,75,1,0,1,3,0
96,19/01/2024,19:00:00+01:00,2024-01-19T19:15:00+01:00,89,,95.4,81,0,0,7,1,0
96,19/01/2024,19:15:00+01:00,2024-01-19T19:30:00+01:00,69,,74.8,59,1,0,7,2,0
96,19/01/2024,19:30:00+01:00,2024-01-19T19:45:00+01:00,75,,76,65,1,0,4,5,0
96,19/01/2024,19:45:00+01:00,2024-01-19T20:00:00+01:00,72,305,72.2,63,4,0,2,3,0
96,19/01/2024,20:00:00+01:00,2024-01-19T20:15:00+01:00,61,,67.8,48,3,0,8,2,0
96,19/01/2024,20:15:00+01:00,2024-01-19T20:30:00+01:00,56,,58.4,51,1,0,3,1,0
96,19/01/2024,20:30:00+01:00,2024-01-19T20:45:00+01:00,50,,55.9,37,1,1,7,4,0
96,19/01/2024,20:45:00+01:00,2024-01-19T21:00:00+01:00,45,212,47.3,43,0,1,1,0,0
96,19/01/2024,21:00:00+01:00,2024-01-19T21:15:00+01:00,58,,62.8,50,0,0,6,2,0
96,19/01/2024,21:15:00+01:00,2024-01-19T21:30:00+01:00,36,,37.8,31,0,0,3,2,0
96,19/01/2024,21:30:00+01:00,2024-01-19T21:45:00+01:00,17,,18,16,0,0,1,0,0
96,19/01/2024,21:45:00+01:00,2024-01-19T22:00:00+01:00,32,143,30.8,30,0,0,0,2,0
96,19/01/2024,22:00:00+01:00,2024-01-19T22:15:00+01:00,43,,40.6,37,2,0,0,4,0
96,19/01/2024,22:15:00+01:00,2024-01-19T22:30:00+01:00,33,,33,33,0,0,0,0,0
96,19/01/2024,22:30:00+01:00,2024-01-19T22:45:00+01:00,51,,60.4,37,3,0,10,1,0
96,19/01/2024,22:45:00+01:00,2024-01-19T23:00:00+01:00,42,169,51.3,30,3,1,8,0,0
96,19/01/2024,23:00:00+01:00,2024-01-19T23:15:00+01:00,36,,35.8,33,0,0,1,2,0
96,19/01/2024,23:15:00+01:00,2024-01-19T23:30:00+01:00,22,,23,21,0,0,1,0,0
96,19/01/2024,23:30:00+01:00,2024-01-19T23:45:00+01:00,21,,25.3,17,0,1,3,0,0
96,19/01/2024,23:45:00+01:00,2024-01-20T00:00:00+01:00,24,103,24.2,19,0,0,2,3,0
96,20/01/2024,00:00:00+01:00,2024-01-20T00:15:00+01:00,19,,21,17,0,0,2,0,0
96,20/01/2024,00:15:00+01:00,2024-01-20T00:30:00+01:00,18,,19.4,15,0,0,2,1,0
96,20/01/2024,00:30:00+01:00,2024-01-20T00:45:00+01:00,17,,19,15,0,0,2,0,0
96,20/01/2024,00:45:00+01:00,2024-01-20T01:00:00+01:00,11,65,12,10,0,0,1,0,0
96,20/01/2024,01:00:00+01:00,2024-01-20T01:15:00+01:00,8,,8,8,0,0,0,0,0
96,20/01/2024,01:15:00+01:00,2024-01-20T01:30:00+01:00,13,,13.4,11,0,0,1,1,0
96,20/01/2024,01:30:00+01:00,2024-01-20T01:45:00+01:00,3,,3,3,0,0,0,0,0
96,20/01/2024,01:45:00+01:00,2024-01-20T02:00:00+01:00,9,33,10,8,0,0,1,0,0
96,20/01/2024,02:00:00+01:00,2024-01-20T02:15:00+01:00,8,,9,7,0,0,1,0,0
96,20/01/2024,02:15:00+01:00,2024-01-20T02:30:00+01:00,6,,6,6,0,0,0,0,0
96,20/01/2024,02:30:00+01:00,2024-01-20T02:45:00+01:00,4,,4,4,0,0,0,0,0
96,20/01/2024,02:45:00+01:00,2024-01-20T03:00:00+01:00,5,23,6.3,3,1,1,0,0,0
96,20/01/2024,03:00:00+01:00,2024-01-20T03:15:00+01:00,12,,13.3,9,2,1,0,0,0
96,20/01/2024,03:15:00+01:00,2024-01-20T03:30:00+01:00,8,,9,7,0,0,1,0,0
96,20/01/2024,03:30:00+01:00,2024-01-20T03:45:00+01:00,10,,10.4,8,0,0,1,1,0
96,20/01/2024,03:45:00+01:00,2024-01-20T04:00:00+01:00,9,39,8.4,7,1,0,0,1,0
96,20/01/2024,04:00:00+01:00,2024-01-20T04:15:00+01:00,6,,7,4,1,0,1,0,0
96,20/01/2024,04:15:00+01:00,2024-01-20T04:30:00+01:00,8,,9.3,6,1,1,0,0,0
96,20/01/2024,04:30:00+01:00,2024-01-20T04:45:00+01:00,13,,13,7,6,0,0,0,0
96,20/01/2024,04:45:00+01:00,2024-01-20T05:00:00+01:00,16,43,17.7,11,2,1,1,1,0
96,20/01/2024,05:00:00+01:00,2024-01-20T05:15:00+01:00,17,,19.3,14,1,1,1,0,0
96,20/01/2024,05:15:00+01:00,2024-01-20T05:30:00+01:00,32,,36.6,20,8,2,2,0,0
96,20/01/2024,05:30:00+01:00,2024-01-20T05:45:00+01:00,34,,36,26,5,2,0,1,0
96,20/01/2024,05:45:00+01:00,2024-01-20T06:00:00+01:00,24,107,26.6,19,3,2,0,0,0
96,20/01/2024,06:00:00+01:00,2024-01-20T06:15:00+01:00,55,,58.1,42,7,1,3,2,0
96,20/01/2024,06:15:00+01:00,2024-01-20T06:30:00+01:00,81,,84.4,64,11,2,2,2,0
96,20/01/2024,06:30:00+01:00,2024-01-20T06:45:00+01:00,66,,66.2,56,4,2,0,4,0
96,20/01/2024,06:45:00+01:00,2024-01-20T07:00:00+01:00,84,286,91.7,67,7,3,5,2,0
96,20/01/2024,07:00:00+01:00,2024-01-20T07:15:00+01:00,80,,84.7,63,10,3,2,2,0
96,20/01/2024,07:15:00+01:00,2024-01-20T07:30:00+01:00,94,,96.7,77,13,1,2,1,0
96,20/01/2024,07:30:00+01:00,2024-01-20T07:45:00+01:00,112,,120.2,91,14,4,3,0,0
96,20/01/2024,07:45:00+01:00,2024-01-20T08:00:00+01:00,113,399,114.2,86,15,2,3,6,1
96,20/01/2024,08:00:00+01:00,2024-01-20T08:15:00+01:00,113,,116.2,92,12,2,3,4,0
96,20/01/2024,08:15:00+01:00,2024-01-20T08:30:00+01:00,104,,108.4,73,19,2,5,4,1
96,20/01/2024,08:30:00+01:00,2024-01-20T08:45:00+01:00,128,,133,97,15,2,7,5,2
96,20/01/2024,08:45:00+01:00,2024-01-20T09:00:00+01:00,93,438,97.9,79,10,3,1,0,0
96,20/01/2024,09:00:00+01:00,2024-01-20T09:15:00+01:00,123,,131.3,98,16,3,5,1,0
96,20/01/2024,09:15:00+01:00,2024-01-20T09:30:00+01:00,138,,138.2,101,24,0,5,8,0
96,20/01/2024,09:30:00+01:00,2024-01-20T09:45:00+01:00,111,,113.6,88,12,0,6,3,2
96,20/01/2024,09:45:00+01:00,2024-01-20T10:00:00+01:00,123,495,123.4,104,8,2,2,7,0
96,20/01/2024,10:00:00+01:00,2024-01-20T10:15:00+01:00,115,,115.7,95,10,1,3,6,0
96,20/01/2024,10:15:00+01:00,2024-01-20T10:30:00+01:00,123,,123.9,111,4,3,0,5,0
96,20/01/2024,10:30:00+01:00,2024-01-20T10:45:00+01:00,96,,98.5,80,9,1,3,3,0
96,20/01/2024,10:45:00+01:00,2024-01-20T11:00:00+01:00,71,405,71.8,54,8,0,4,4,1
96,20/01/2024,11:00:00+01:00,2024-01-20T11:15:00+01:00,171,,178.3,137,17,5,5,7,0
96,20/01/2024,11:15:00+01:00,2024-01-20T11:30:00+01:00,140,,140.3,127,5,1,2,5,0
96,20/01/2024,11:30:00+01:00,2024-01-20T11:45:00+01:00,120,,124.3,96,15,1,5,2,1
96,20/01/2024,11:45:00+01:00,2024-01-20T12:00:00+01:00,108,539,113.7,89,11,3,3,2,0
96,20/01/2024,12:00:00+01:00,2024-01-20T12:15:00+01:00,113,,113.5,101,7,1,1,3,0
96,20/01/2024,12:15:00+01:00,2024-01-20T12:30:00+01:00,149,,147.9,122,14,1,3,9,0
96,20/01/2024,12:30:00+01:00,2024-01-20T12:45:00+01:00,142,,143.3,124,12,1,2,2,1
96,20/01/2024,12:45:00+01:00,2024-01-20T13:00:00+01:00,136,540,133.2,99,20,4,0,12,1
96,20/01/2024,13:00:00+01:00,2024-01-20T13:15:00+01:00,130,,136.1,104,11,3,6,5,1
96,20/01/2024,13:15:00+01:00,2024-01-20T13:30:00+01:00,111,,109.1,93,9,1,1,7,0
96,20/01/2024,13:30:00+01:00,2024-01-20T13:45:00+01:00,127,,128.5,100,13,1,5,8,0
96,20/01/2024,13:45:00+01:00,2024-01-20T14:00:00+01:00,124,492,128.3,103,9,1,6,5,0
96,20/01/2024,14:00:00+01:00,2024-01-20T14:15:00+01:00,123,,123.5,103,15,1,1,3,0
96,20/01/2024,14:15:00+01:00,2024-01-20T14:30:00+01:00,107,,108.4,82,13,2,3,7,0
96,20/01/2024,14:30:00+01:00,2024-01-20T14:45:00+01:00,116,,113.8,95,12,0,2,7,0
96,20/01/2024,14:45:00+01:00,2024-01-20T15:00:00+01:00,127,473,124.4,105,15,0,1,6,0
96,20/01/2024,15:00:00+01:00,2024-01-20T15:15:00+01:00,116,,117.6,93,15,0,4,4,0
96,20/01/2024,15:15:00+01:00,2024-01-20T15:30:00+01:00,124,,121.5,98,11,1,3,10,1
96,20/01/2024,15:30:00+01:00,2024-01-20T15:45:00+01:00,128,,129.9,97,14,3,4,10,0
96,20/01/2024,15:45:00+01:00,2024-01-20T16:00:00+01:00,124,492,126,99,14,2,3,6,0
96,20/01/2024,16:00:00+01:00,2024-01-20T16:15:00+01:00,101,,103,93,6,0,2,0,0
96,20/01/2024,16:15:00+01:00,2024-01-20T16:30:00+01:00,103,,110.3,87,8,3,4,1,0
96,20/01/2024,16:30:00+01:00,2024-01-20T16:45:00+01:00,102,,104.6,82,11,0,5,4,0
96,20/01/2024,16:45:00+01:00,2024-01-20T17:00:00+01:00,106,412,107.5,85,7,1,5,8,0
96,20/01/2024,17:00:00+01:00,2024-01-20T17:15:00+01:00,127,,129.6,109,9,0,5,4,0
96,20/01/2024,17:15:00+01:00,2024-01-20T17:30:00+01:00,97,,99.3,83,4,1,4,5,0
96,20/01/2024,17:30:00+01:00,2024-01-20T17:45:00+01:00,73,,72.2,69,0,0,1,3,0
96,20/01/2024,17:45:00+01:00,2024-01-20T18:00:00+01:00,90,387,94.4,81,2,2,3,2,0
96,20/01/2024,18:00:00+01:00,2024-01-20T18:15:00+01:00,66,,69.6,55,1,0,6,4,0
96,20/01/2024,18:15:00+01:00,2024-01-20T18:30:00+01:00,82,,81.1,70,2,1,2,7,0
96,20/01/2024,18:30:00+01:00,2024-01-20T18:45:00+01:00,78,,80,68,0,0,5,5,0
96,20/01/2024,18:45:00+01:00,2024-01-20T19:00:00+01:00,71,297,69.4,62,1,0,2,6,0
96,20/01/2024,19:00:00+01:00,2024-01-20T19:15:00+01:00,67,,67,59,0,0,3,5,0
96,20/01/2024,19:15:00+01:00,2024-01-20T19:30:00+01:00,83,,83.8,76,3,0,2,2,0
96,20/01/2024,19:30:00+01:00,2024-01-20T19:45:00+01:00,51,,53,49,0,0,2,0,0
96,20/01/2024,19:45:00+01:00,2024-01-20T20:00:00+01:00,57,258,56,50,0,0,2,5,0
96,20/01/2024,20:00:00+01:00,2024-01-20T20:15:00+01:00,44,,46.4,39,1,0,3,1,0
96,20/01/2024,20:15:00+01:00,2024-01-20T20:30:00+01:00,56,,62.3,48,2,1,5,0,0
96,20/01/2024,20:30:00+01:00,2024-01-20T20:45:00+01:00,29,,32,26,0,0,3,0,0
96,20/01/2024,20:45:00+01:00,2024-01-20T21:00:00+01:00,30,159,31,29,0,0,1,0,0
96,20/01/2024,21:00:00+01:00,2024-01-20T21:15:00+01:00,40,,45,32,3,0,5,0,0
96,20/01/2024,21:15:00+01:00,2024-01-20T21:30:00+01:00,34,,37,29,2,0,3,0,0
96,20/01/2024,21:30:00+01:00,2024-01-20T21:45:00+01:00,29,,34,23,1,0,5,0,0
96,20/01/2024,21:45:00+01:00,2024-01-20T22:00:00+01:00,21,124,25,17,0,0,4,0,0
96,20/01/2024,22:00:00+01:00,2024-01-20T22:15:00+01:00,26,,28,23,1,0,2,0,0
96,20/01/2024,22:15:00+01:00,2024-01-20T22:30:00+01:00,19,,23,15,0,0,4,0,0
96,20/01/2024,22:30:00+01:00,2024-01-20T22:45:00+01:00,19,,20,18,0,0,1,0,0
96,20/01/2024,22:45:00+01:00,2024-01-20T23:00:00+01:00,27,91,29,24,1,0,2,0,0
96,20/01/2024,23:00:00+01:00,2024-01-20T23:15:00+01:00,33,,36.4,28,0,0,4,1,0
96,20/01/2024,23:15:00+01:00,2024-01-20T23:30:00+01:00,19,,20,18,0,0,1,0,0
96,20/01/2024,23:30:00+01:00,2024-01-20T23:45:00+01:00,22,,22,21,1,0,0,0,0
96,20/01/2024,23:45:00+01:00,2024-01-21T00:00:00+01:00,23,97,25.3,21,0,1,1,0,0
96,21/01/2024,00:00:00+01:00,2024-01-21T00:15:00+01:00,19,,21,16,1,0,2,0,0
96,21/01/2024,00:15:00+01:00,2024-01-21T00:30:00+01:00,20,,21,19,0,0,1,0,0
96,21/01/2024,00:30:00+01:00,2024-01-21T00:45:00+01:00,10,,10,10,0,0,0,0,0
96,21/01/2024,00:45:00+01:00,2024-01-21T01:00:00+01:00,15,64,15,15,0,0,0,0,0
96,21/01/2024,01:00:00+01:00,2024-01-21T01:15:00+01:00,19,,20,17,1,0,1,0,0
96,21/01/2024,01:15:00+01:00,2024-01-21T01:30:00+01:00,6,,6,6,0,0,0,0,0
96,21/01/2024,01:30:00+01:00,2024-01-21T01:45:00+01:00,6,,6,6,0,0,0,0,0
96,21/01/2024,01:45:00+01:00,2024-01-21T02:00:00+01:00,10,41,10,9,1,0,0,0,0
96,21/01/2024,02:00:00+01:00,2024-01-21T02:15:00+01:00,5,,6.3,4,0,1,0,0,0
96,21/01/2024,02:15:00+01:00,2024-01-21T02:30:00+01:00,4,,4,3,1,0,0,0,0
96,21/01/2024,02:30:00+01:00,2024-01-21T02:45:00+01:00,4,,4,4,0,0,0,0,0
96,21/01/2024,02:45:00+01:00,2024-01-21T03:00:00+01:00,2,15,3,1,0,0,1,0,0
96,21/01/2024,03:00:00+01:00,2024-01-21T03:15:00+01:00,6,,7,5,0,0,1,0,0
96,21/01/2024,03:15:00+01:00,2024-01-21T03:30:00+01:00,3,,3,3,0,0,0,0,0
96,21/01/2024,03:30:00+01:00,2024-01-21T03:45:00+01:00,8,,8,8,0,0,0,0,0
96,21/01/2024,03:45:00+01:00,2024-01-21T04:00:00+01:00,8,25,10.3,5,1,1,1,0,0
96,21/01/2024,04:00:00+01:00,2024-01-21T04:15:00+01:00,7,,9.3,4,1,1,1,0,0
96,21/01/2024,04:15:00+01:00,2024-01-21T04:30:00+01:00,1,,2.3,0,0,1,0,0,0
96,21/01/2024,04:30:00+01:00,2024-01-21T04:45:00+01:00,20,,26.5,13,2,5,0,0,0
96,21/01/2024,04:45:00+01:00,2024-01-21T05:00:00+01:00,13,41,15,10,0,2,0,1,0
96,21/01/2024,05:00:00+01:00,2024-01-21T05:15:00+01:00,10,,11,8,1,0,1,0,0
96,21/01/2024,05:15:00+01:00,2024-01-21T05:30:00+01:00,6,,8.6,3,1,2,0,0,0
96,21/01/2024,05:30:00+01:00,2024-01-21T05:45:00+01:00,7,,6.4,6,0,0,0,1,0
96,21/01/2024,05:45:00+01:00,2024-01-21T06:00:00+01:00,12,35,14,10,0,0,2,0,0
96,21/01/2024,06:00:00+01:00,2024-01-21T06:15:00+01:00,8,,8,8,0,0,0,0,0
96,21/01/2024,06:15:00+01:00,2024-01-21T06:30:00+01:00,42,,48.2,36,1,4,1,0,0
96,21/01/2024,06:30:00+01:00,2024-01-21T06:45:00+01:00,52,,55,46,3,0,3,0,0
96,21/01/2024,06:45:00+01:00,2024-01-21T07:00:00+01:00,48,150,49.4,44,1,0,2,1,0
96,21/01/2024,07:00:00+01:00,2024-01-21T07:15:00+01:00,52,,54.4,38,10,0,3,1,0
96,21/01/2024,07:15:00+01:00,2024-01-21T07:30:00+01:00,53,,53.8,45,4,0,2,2,0
96,21/01/2024,07:30:00+01:00,2024-01-21T07:45:00+01:00,70,,76.8,49,12,4,3,1,1
96,21/01/2024,07:45:00+01:00,2024-01-21T08:00:00+01:00,85,260,92.4,69,7,0,8,1,0
