FromDate,FromTime,ToDate,ToTime,Total,Total Per Hour,pcu
20/02/2024,22:15,20/02/2024,22:30,16,,17.4
20/02/2024,22:30,20/02/2024,22:45,14,,16
20/02/2024,22:45,20/02/2024,23:00,19,61,20.8
20/02/2024,23:00,20/02/2024,23:15,17,,20.4
20/02/2024,23:15,20/02/2024,23:30,8,,9.4
20/02/2024,23:30,20/02/2024,23:45,9,,11
20/02/2024,23:45,21/02/2024,00:00,7,41,9
21/02/2024,00:00,21/02/2024,00:15,7,,10.6
21/02/2024,00:15,21/02/2024,00:30,4,,4
21/02/2024,00:30,21/02/2024,00:45,7,,8
21/02/2024,00:45,21/02/2024,01:00,2,20,3
21/02/2024,01:00,21/02/2024,01:15,2,,3
21/02/2024,01:15,21/02/2024,01:30,2,,3
21/02/2024,01:30,21/02/2024,01:45,4,,4
21/02/2024,01:45,21/02/2024,02:00,8,16,9
21/02/2024,02:00,21/02/2024,02:15,1,,1
21/02/2024,02:15,21/02/2024,02:30,2,,3
21/02/2024,02:30,21/02/2024,02:45,6,,7
21/02/2024,02:45,21/02/2024,03:00,2,11,2
21/02/2024,03:00,21/02/2024,03:15,2,,3.3
21/02/2024,03:15,21/02/2024,03:30,8,,9
21/02/2024,03:30,21/02/2024,03:45,6,,6
21/02/2024,03:45,21/02/2024,04:00,10,26,14.3
21/02/2024,04:00,21/02/2024,04:15,8,,8
21/02/2024,04:15,21/02/2024,04:30,21,,22.3
21/02/2024,04:30,21/02/2024,04:45,15,,16.3
21/02/2024,04:45,21/02/2024,05:00,11,55,12.3
21/02/2024,05:00,21/02/2024,05:15,27,,31.9
21/02/2024,05:15,21/02/2024,05:30,30,,33.9
21/02/2024,05:30,21/02/2024,05:45,26,,28
21/02/2024,05:45,21/02/2024,06:00,38,121,38.7
21/02/2024,06:00,21/02/2024,06:15,35,,35
21/02/2024,06:15,21/02/2024,06:30,79,,85
21/02/2024,06:30,21/02/2024,06:45,94,,100.3
21/02/2024,06:45,21/02/2024,07:00,95,303,102.6
21/02/2024,07:00,21/02/2024,07:15,114,,124.9
21/02/2024,07:15,21/02/2024,07:30,76,,75.6
21/02/2024,07:30,21/02/2024,07:45,88,,95.8
21/02/2024,07:45,21/02/2024,08:00,81,359,87.9
21/02/2024,08:00,21/02/2024,08:15,81,,94.4
21/02/2024,08:15,21/02/2024,08:30,86,,88.3
21/02/2024,08:30,21/02/2024,08:45,77,,86.4
21/02/2024,08:45,21/02/2024,09:00,92,336,104.7
21/02/2024,09:00,21/02/2024,09:15,85,,96.8
21/02/2024,09:15,21/02/2024,09:30,80,,84.6
21/02/2024,09:30,21/02/2024,09:45,76,,83.3
21/02/2024,09:45,21/02/2024,10:00,83,324,93.5
21/02/2024,10:00,21/02/2024,10:15,100,,107.8
21/02/2024,10:15,21/02/2024,10:30,76,,83.6
21/02/2024,10:30,21/02/2024,10:45,87,,93.6
21/02/2024,10:45,21/02/2024,11:00,75,338,80.7
21/02/2024,11:00,21/02/2024,11:15,76,,81.3
21/02/2024,11:15,21/02/2024,11:30,86,,100.9
21/02/2024,11:30,21/02/2024,11:45,73,,83.6
21/02/2024,11:45,21/02/2024,12:00,88,323,94.9
21/02/2024,12:00,21/02/2024,12:15,68,,73
21/02/2024,12:15,21/02/2024,12:30,81,,92.6
21/02/2024,12:30,21/02/2024,12:45,72,,76.1
21/02/2024,12:45,21/02/2024,13:00,72,293,78.9
21/02/2024,13:00,21/02/2024,13:15,70,,74.7
21/02/2024,13:15,21/02/2024,13:30,62,,62
21/02/2024,13:30,21/02/2024,13:45,76,,85.7
21/02/2024,13:45,21/02/2024,14:00,87,295,90.7
21/02/2024,14:00,21/02/2024,14:15,84,,94.3
21/02/2024,14:15,21/02/2024,14:30,99,,107.6
21/02/2024,14:30,21/02/2024,14:45,100,,108.6
21/02/2024,14:45,21/02/2024,15:00,80,363,80.4
21/02/2024,15:00,21/02/2024,15:15,74,,84.9
21/02/2024,15:15,21/02/2024,15:30,93,,94.1
21/02/2024,15:30,21/02/2024,15:45,86,,92
21/02/2024,15:45,21/02/2024,16:00,80,333,83.4
21/02/2024,16:00,21/02/2024,16:15,78,,82
21/02/2024,16:15,21/02/2024,16:30,92,,98.6
21/02/2024,16:30,21/02/2024,16:45,102,,108.4
21/02/2024,16:45,21/02/2024,17:00,97,369,101.1
21/02/2024,17:00,21/02/2024,17:15,93,,94
21/02/2024,17:15,21/02/2024,17:30,101,,108.7
21/02/2024,17:30,21/02/2024,17:45,68,,70.7
21/02/2024,17:45,21/02/2024,18:00,84,346,89.1
21/02/2024,18:00,21/02/2024,18:15,89,,93
21/02/2024,18:15,21/02/2024,18:30,85,,91.5
21/02/2024,18:30,21/02/2024,18:45,62,,67.2
21/02/2024,18:45,21/02/2024,19:00,49,285,52.4
21/02/2024,19:00,21/02/2024,19:15,69,,72.4
21/02/2024,19:15,21/02/2024,19:30,50,,56
21/02/2024,19:30,21/02/2024,19:45,39,,41.8
21/02/2024,19:45,21/02/2024,20:00,50,208,52.4
21/02/2024,20:00,21/02/2024,20:15,40,,44.3
21/02/2024,20:15,21/02/2024,20:30,43,,46.1
21/02/2024,20:30,21/02/2024,20:45,35,,36.4
21/02/2024,20:45,21/02/2024,21:00,32,150,37
21/02/2024,21:00,21/02/2024,21:15,33,,35.8
21/02/2024,21:15,21/02/2024,21:30,25,,33.3
21/02/2024,21:30,21/02/2024,21:45,20,,20
21/02/2024,21:45,21/02/2024,22:00,21,99,25.8
21/02/2024,22:00,21/02/2024,22:15,17,,18
21/02/2024,22:15,21/02/2024,22:30,27,,30
21/02/2024,22:30,21/02/2024,22:45,17,,19
21/02/2024,22:45,21/02/2024,23:00,18,79,23
21/02/2024,23:00,21/02/2024,23:15,18,,20
21/02/2024,23:15,21/02/2024,23:30,13,,15.3
21/02/2024,23:30,21/02/2024,23:45,18,,21
21/02/2024,23:45,22/02/2024,00:00,14,63,16
22/02/2024,00:00,22/02/2024,00:15,9,,9.4
22/02/2024,00:15,22/02/2024,00:30,10,,12.6
22/02/2024,00:30,22/02/2024,00:45,7,,8.3
22/02/2024,00:45,22/02/2024,01:00,8,34,9
22/02/2024,01:00,22/02/2024,01:15,3,,3
22/02/2024,01:15,22/02/2024,01:30,8,,9
22/02/2024,01:30,22/02/2024,01:45,3,,3
22/02/2024,01:45,22/02/2024,02:00,6,20,7
22/02/2024,02:00,22/02/2024,02:15,7,,7
22/02/2024,02:15,22/02/2024,02:30,5,,6
22/02/2024,02:30,22/02/2024,02:45,4,,5
22/02/2024,02:45,22/02/2024,03:00,10,26,10
22/02/2024,03:00,22/02/2024,03:15,4,,5.3
22/02/2024,03:15,22/02/2024,03:30,5,,6
22/02/2024,03:30,22/02/2024,03:45,8,,8.4
22/02/2024,03:45,22/02/2024,04:00,7,24,9
22/02/2024,04:00,22/02/2024,04:15,6,,6
22/02/2024,04:15,22/02/2024,04:30,13,,14
22/02/2024,04:30,22/02/2024,04:45,14,,17.6
22/02/2024,04:45,22/02/2024,05:00,12,45,15.3
22/02/2024,05:00,22/02/2024,05:15,24,,32.2
22/02/2024,05:15,22/02/2024,05:30,32,,32.7
22/02/2024,05:30,22/02/2024,05:45,38,,40.3
22/02/2024,05:45,22/02/2024,06:00,39,133,37.8
22/02/2024,06:00,22/02/2024,06:15,52,,56.7
22/02/2024,06:15,22/02/2024,06:30,74,,79.3
22/02/2024,06:30,22/02/2024,06:45,85,,93.3
22/02/2024,06:45,22/02/2024,07:00,100,311,102.8
22/02/2024,07:00,22/02/2024,07:15,90,,94.3
22/02/2024,07:15,22/02/2024,07:30,97,,110.5
22/02/2024,07:30,22/02/2024,07:45,91,,102.5
22/02/2024,07:45,22/02/2024,08:00,84,362,91.4
22/02/2024,08:00,22/02/2024,08:15,109,,118.7
22/02/2024,08:15,22/02/2024,08:30,86,,91
22/02/2024,08:30,22/02/2024,08:45,102,,113
22/02/2024,08:45,22/02/2024,09:00,107,404,114.6
22/02/2024,09:00,22/02/2024,09:15,132,,146.5
22/02/2024,09:15,22/02/2024,09:30,133,,142.7
22/02/2024,09:30,22/02/2024,09:45,120,,132
22/02/2024,09:45,22/02/2024,10:00,95,480,97.7
22/02/2024,10:00,22/02/2024,10:15,107,,109.3
22/02/2024,10:15,22/02/2024,10:30,135,,143.4
22/02/2024,10:30,22/02/2024,10:45,121,,134.9
22/02/2024,10:45,22/02/2024,11:00,90,453,98.8
22/02/2024,11:00,22/02/2024,11:15,104,,114.2
22/02/2024,11:15,22/02/2024,11:30,112,,113.3
22/02/2024,11:30,22/02/2024,11:45,111,,126
22/02/2024,11:45,22/02/2024,12:00,102,429,110.8
22/02/2024,12:00,22/02/2024,12:15,104,,109.5
22/02/2024,12:15,22/02/2024,12:30,78,,81.4
22/02/2024,12:30,22/02/2024,12:45,91,,100.4
22/02/2024,12:45,22/02/2024,13:00,86,359,94.5
22/02/2024,13:00,22/02/2024,13:15,96,,99.4
22/02/2024,13:15,22/02/2024,13:30,74,,82.4
22/02/2024,13:30,22/02/2024,13:45,106,,114.4
22/02/2024,13:45,22/02/2024,14:00,106,382,110.6
22/02/2024,14:00,22/02/2024,14:15,74,,74.7
22/02/2024,14:15,22/02/2024,14:30,97,,103.1
22/02/2024,14:30,22/02/2024,14:45,110,,115.4
22/02/2024,14:45,22/02/2024,15:00,106,387,110.9
22/02/2024,15:00,22/02/2024,15:15,89,,97.7
22/02/2024,15:15,22/02/2024,15:30,117,,121.2
22/02/2024,15:30,22/02/2024,15:45,74,,82.4
22/02/2024,15:45,22/02/2024,16:00,90,370,102.7
22/02/2024,16:00,22/02/2024,16:15,101,,109
22/02/2024,16:15,22/02/2024,16:30,97,,95.6
22/02/2024,16:30,22/02/2024,16:45,87,,89.4
22/02/2024,16:45,22/02/2024,17:00,122,407,124.8
22/02/2024,17:00,22/02/2024,17:15,77,,79.8
22/02/2024,17:15,22/02/2024,17:30,100,,102.8
22/02/2024,17:30,22/02/2024,17:45,106,,110.6
22/02/2024,17:45,22/02/2024,18:00,92,375,94.2
22/02/2024,18:00,22/02/2024,18:15,66,,68
22/02/2024,18:15,22/02/2024,18:30,71,,69.2
22/02/2024,18:30,22/02/2024,18:45,64,,65.8
22/02/2024,18:45,22/02/2024,19:00,80,281,86.4
22/02/2024,19:00,22/02/2024,19:15,71,,71.9
22/02/2024,19:15,22/02/2024,19:30,76,,80.2
22/02/2024,19:30,22/02/2024,19:45,56,,59.2
22/02/2024,19:45,22/02/2024,20:00,54,257,60.4
22/02/2024,20:00,22/02/2024,20:15,38,,38.4
22/02/2024,20:15,22/02/2024,20:30,44,,46.4
22/02/2024,20:30,22/02/2024,20:45,44,,47.8
22/02/2024,20:45,22/02/2024,21:00,31,157,34
22/02/2024,21:00,22/02/2024,21:15,20,,22.8
22/02/2024,21:15,22/02/2024,21:30,34,,38.4
22/02/2024,21:30,22/02/2024,21:45,19,,20.4
22/02/2024,21:45,22/02/2024,22:00,26,99,32.4
22/02/2024,22:00,22/02/2024,22:15,20,,21.4
22/02/2024,22:15,22/02/2024,22:30,21,,21.8
22/02/2024,22:30,22/02/2024,22:45,21,,22
22/02/2024,22:45,22/02/2024,23:00,23,85,28
22/02/2024,23:00,22/02/2024,23:15,12,,12
22/02/2024,23:15,22/02/2024,23:30,14,,14.4
22/02/2024,23:30,22/02/2024,23:45,14,,18.3
22/02/2024,23:45,23/02/2024,00:00,14,54,17
23/02/2024,00:00,23/02/2024,00:15,7,,9.3
23/02/2024,00:15,23/02/2024,00:30,10,,13.3
23/02/2024,00:30,23/02/2024,00:45,7,,5.8
23/02/2024,00:45,23/02/2024,01:00,8,32,9
23/02/2024,01:00,23/02/2024,01:15,1,,0.4
23/02/2024,01:15,23/02/2024,01:30,5,,6
23/02/2024,01:30,23/02/2024,01:45,3,,3
23/02/2024,01:45,23/02/2024,02:00,3,12,4
23/02/2024,02:00,23/02/2024,02:15,4,,5
23/02/2024,02:15,23/02/2024,02:30,3,,3
23/02/2024,02:30,23/02/2024,02:45,1,,1
23/02/2024,02:45,23/02/2024,03:00,6,14,9.3
23/02/2024,03:00,23/02/2024,03:15,7,,8.3
23/02/2024,03:15,23/02/2024,03:30,12,,13
23/02/2024,03:30,23/02/2024,03:45,9,,9.4
23/02/2024,03:45,23/02/2024,04:00,7,35,8
23/02/2024,04:00,23/02/2024,04:15,9,,9
23/02/2024,04:15,23/02/2024,04:30,11,,12.3
23/02/2024,04:30,23/02/2024,04:45,13,,12.4
23/02/2024,04:45,23/02/2024,05:00,18,51,17.4
23/02/2024,05:00,23/02/2024,05:15,21,,24.6
23/02/2024,05:15,23/02/2024,05:30,25,,27.6
23/02/2024,05:30,23/02/2024,05:45,37,,35.8
23/02/2024,05:45,23/02/2024,06:00,52,135,51.9
23/02/2024,06:00,23/02/2024,06:15,40,,41.4
23/02/2024,06:15,23/02/2024,06:30,82,,86.6
23/02/2024,06:30,23/02/2024,06:45,81,,88.3
23/02/2024,06:45,23/02/2024,07:00,116,319,119.9
23/02/2024,07:00,23/02/2024,07:15,83,,87
23/02/2024,07:15,23/02/2024,07:30,92,,100.9
23/02/2024,07:30,23/02/2024,07:45,80,,91.9
23/02/2024,07:45,23/02/2024,08:00,94,349,101.5
23/02/2024,08:00,23/02/2024,08:15,97,,104.2
23/02/2024,08:15,23/02/2024,08:30,111,,117.5
23/02/2024,08:30,23/02/2024,08:45,133,,148.2
23/02/2024,08:45,23/02/2024,09:00,99,440,105.7
23/02/2024,09:00,23/02/2024,09:15,128,,136.5
23/02/2024,09:15,23/02/2024,09:30,104,,105.4
23/02/2024,09:30,23/02/2024,09:45,117,,121.2
23/02/2024,09:45,23/02/2024,10:00,125,474,128.3
23/02/2024,10:00,23/02/2024,10:15,106,,107.2
23/02/2024,10:15,23/02/2024,10:30,119,,127.4
23/02/2024,10:30,23/02/2024,10:45,121,,129.9
23/02/2024,10:45,23/02/2024,11:00,118,464,121.3
23/02/2024,11:00,23/02/2024,11:15,114,,116.6
23/02/2024,11:15,23/02/2024,11:30,119,,124.9
23/02/2024,11:30,23/02/2024,11:45,122,,123.6
23/02/2024,11:45,23/02/2024,12:00,107,462,114.1
23/02/2024,12:00,23/02/2024,12:15,94,,95.7
23/02/2024,12:15,23/02/2024,12:30,90,,94.9
23/02/2024,12:30,23/02/2024,12:45,103,,110.5
23/02/2024,12:45,23/02/2024,13:00,104,391,102.9
23/02/2024,13:00,23/02/2024,13:15,90,,96.5
23/02/2024,13:15,23/02/2024,13:30,109,,116.1
23/02/2024,13:30,23/02/2024,13:45,84,,88.7
23/02/2024,13:45,23/02/2024,14:00,111,394,118.7
23/02/2024,14:00,23/02/2024,14:15,106,,107.7
23/02/2024,14:15,23/02/2024,14:30,103,,108.4
23/02/2024,14:30,23/02/2024,14:45,122,,124.3
23/02/2024,14:45,23/02/2024,15:00,97,428,98.1
23/02/2024,15:00,23/02/2024,15:15,128,,133.5
23/02/2024,15:15,23/02/2024,15:30,142,,143.9
23/02/2024,15:30,23/02/2024,15:45,123,,129.3
23/02/2024,15:45,23/02/2024,16:00,128,521,135.3
23/02/2024,16:00,23/02/2024,16:15,117,,122.5
23/02/2024,16:15,23/02/2024,16:30,105,,109.9
23/02/2024,16:30,23/02/2024,16:45,129,,130.7
23/02/2024,16:45,23/02/2024,17:00,124,475,126.6
23/02/2024,17:00,23/02/2024,17:15,121,,123.2
23/02/2024,17:15,23/02/2024,17:30,113,,116.3
23/02/2024,17:30,23/02/2024,17:45,110,,115.1
23/02/2024,17:45,23/02/2024,18:00,110,454,112.8
23/02/2024,18:00,23/02/2024,18:15,111,,112.6
23/02/2024,18:15,23/02/2024,18:30,87,,93.6
23/02/2024,18:30,23/02/2024,18:45,115,,122.1
23/02/2024,18:45,23/02/2024,19:00,97,410,97.2
23/02/2024,19:00,23/02/2024,19:15,113,,117.9
23/02/2024,19:15,23/02/2024,19:30,93,,98.2
23/02/2024,19:30,23/02/2024,19:45,79,,78.6
23/02/2024,19:45,23/02/2024,20:00,88,373,94
23/02/2024,20:00,23/02/2024,20:15,61,,61.4
23/02/2024,20:15,23/02/2024,20:30,54,,57.4
23/02/2024,20:30,23/02/2024,20:45,46,,51.7
23/02/2024,20:45,23/02/2024,21:00,45,206,49.8
23/02/2024,21:00,23/02/2024,21:15,35,,36.8
23/02/2024,21:15,23/02/2024,21:30,53,,55.3
23/02/2024,21:30,23/02/2024,21:45,48,,49.6
23/02/2024,21:45,23/02/2024,22:00,44,180,45.8
23/02/2024,22:00,23/02/2024,22:15,27,,27.8
23/02/2024,22:15,23/02/2024,22:30,36,,37.4
23/02/2024,22:30,23/02/2024,22:45,28,,31
23/02/2024,22:45,23/02/2024,23:00,46,137,47.4
23/02/2024,23:00,23/02/2024,23:15,33,,37
23/02/2024,23:15,23/02/2024,23:30,20,,20.4
23/02/2024,23:30,23/02/2024,23:45,26,,26.4
23/02/2024,23:45,24/02/2024,00:00,19,98,21.3
24/02/2024,00:00,24/02/2024,00:15,8,,7.4
24/02/2024,00:15,24/02/2024,00:30,20,,22
24/02/2024,00:30,24/02/2024,00:45,19,,20
24/02/2024,00:45,24/02/2024,01:00,5,52,6
24/02/2024,01:00,24/02/2024,01:15,12,,12
24/02/2024,01:15,24/02/2024,01:30,7,,8
24/02/2024,01:30,24/02/2024,01:45,4,,4
24/02/2024,01:45,24/02/2024,02:00,13,36,14
24/02/2024,02:00,24/02/2024,02:15,9,,9
24/02/2024,02:15,24/02/2024,02:30,12,,14.4
24/02/2024,02:30,24/02/2024,02:45,4,,5
24/02/2024,02:45,24/02/2024,03:00,6,31,6.7
24/02/2024,03:00,24/02/2024,03:15,6,,7.3
24/02/2024,03:15,24/02/2024,03:30,12,,13
24/02/2024,03:30,24/02/2024,03:45,8,,8
24/02/2024,03:45,24/02/2024,04:00,6,32,7
24/02/2024,04:00,24/02/2024,04:15,8,,9
24/02/2024,04:15,24/02/2024,04:30,16,,17.3
24/02/2024,04:30,24/02/2024,04:45,13,,16.6
24/02/2024,04:45,24/02/2024,05:00,21,58,21.5
24/02/2024,05:00,24/02/2024,05:15,16,,17.4
24/02/2024,05:15,24/02/2024,05:30,34,,35.3
24/02/2024,05:30,24/02/2024,05:45,34,,33.5
24/02/2024,05:45,24/02/2024,06:00,37,121,43.6
24/02/2024,06:00,24/02/2024,06:15,46,,46.1
24/02/2024,06:15,24/02/2024,06:30,76,,80
24/02/2024,06:30,24/02/2024,06:45,82,,84.4
24/02/2024,06:45,24/02/2024,07:00,89,293,92.5
24/02/2024,07:00,24/02/2024,07:15,86,,86.6
24/02/2024,07:15,24/02/2024,07:30,70,,72
24/02/2024,07:30,24/02/2024,07:45,94,,102.5
24/02/2024,07:45,24/02/2024,08:00,98,348,98.7
24/02/2024,08:00,24/02/2024,08:15,111,,119.2
24/02/2024,08:15,24/02/2024,08:30,98,,104.4
24/02/2024,08:30,24/02/2024,08:45,115,,121.7
24/02/2024,08:45,24/02/2024,09:00,109,433,116.3
24/02/2024,09:00,24/02/2024,09:15,114,,121.4
24/02/2024,09:15,24/02/2024,09:30,127,,131.1
24/02/2024,09:30,24/02/2024,09:45,110,,114.2
24/02/2024,09:45,24/02/2024,10:00,117,468,118.2
24/02/2024,10:00,24/02/2024,10:15,148,,153
24/02/2024,10:15,24/02/2024,10:30,108,,110.6
24/02/2024,10:30,24/02/2024,10:45,120,,120.3
24/02/2024,10:45,24/02/2024,11:00,116,492,124.5
24/02/2024,11:00,24/02/2024,11:15,150,,150.6
24/02/2024,11:15,24/02/2024,11:30,130,,135.7
24/02/2024,11:30,24/02/2024,11:45,107,,110.8
24/02/2024,11:45,24/02/2024,12:00,125,512,128.5
24/02/2024,12:00,24/02/2024,12:15,130,,135
24/02/2024,12:15,24/02/2024,12:30,128,,128.3
24/02/2024,12:30,24/02/2024,12:45,108,,112.5
24/02/2024,12:45,24/02/2024,13:00,113,479,119.7
24/02/2024,13:00,24/02/2024,13:15,150,,154
24/02/2024,13:15,24/02/2024,13:30,130,,130.2
24/02/2024,13:30,24/02/2024,13:45,130,,132.9
24/02/2024,13:45,24/02/2024,14:00,106,516,110.7
24/02/2024,14:00,24/02/2024,14:15,144,,150.7
24/02/2024,14:15,24/02/2024,14:30,133,,133.4
24/02/2024,14:30,24/02/2024,14:45,117,,118.9
24/02/2024,14:45,24/02/2024,15:00,128,522,125
24/02/2024,15:00,24/02/2024,15:15,131,,131.6
24/02/2024,15:15,24/02/2024,15:30,148,,153.9
24/02/2024,15:30,24/02/2024,15:45,111,,110.8
24/02/2024,15:45,24/02/2024,16:00,125,515,125.4
24/02/2024,16:00,24/02/2024,16:15,95,,94.6
24/02/2024,16:15,24/02/2024,16:30,114,,115.6
24/02/2024,16:30,24/02/2024,16:45,112,,111.3
24/02/2024,16:45,24/02/2024,17:00,98,419,103.4
24/02/2024,17:00,24/02/2024,17:15,106,,109.3
24/02/2024,17:15,24/02/2024,17:30,109,,109.2
24/02/2024,17:30,24/02/2024,17:45,83,,82
24/02/2024,17:45,24/02/2024,18:00,94,392,96.9
24/02/2024,18:00,24/02/2024,18:15,75,,75.8
24/02/2024,18:15,24/02/2024,18:30,92,,91
24/02/2024,18:30,24/02/2024,18:45,99,,101.8
24/02/2024,18:45,24/02/2024,19:00,94,360,94.1
24/02/2024,19:00,24/02/2024,19:15,80,,81.2
24/02/2024,19:15,24/02/2024,19:30,83,,80.4
24/02/2024,19:30,24/02/2024,19:45,87,,87.8
24/02/2024,19:45,24/02/2024,20:00,54,304,57
24/02/2024,20:00,24/02/2024,20:15,58,,59.2
24/02/2024,20:15,24/02/2024,20:30,60,,62.5
24/02/2024,20:30,24/02/2024,20:45,47,,50.4
24/02/2024,20:45,24/02/2024,21:00,50,215,49.6
24/02/2024,21:00,24/02/2024,21:15,35,,39
24/02/2024,21:15,24/02/2024,21:30,50,,53
24/02/2024,21:30,24/02/2024,21:45,39,,43.4
24/02/2024,21:45,24/02/2024,22:00,45,169,45.2
24/02/2024,22:00,24/02/2024,22:15,48,,51.4
24/02/2024,22:15,24/02/2024,22:30,30,,31.8
24/02/2024,22:30,24/02/2024,22:45,24,,26
24/02/2024,22:45,24/02/2024,23:00,44,146,46.4
24/02/2024,23:00,24/02/2024,23:15,19,,22
24/02/2024,23:15,24/02/2024,23:30,25,,27.7
24/02/2024,23:30,24/02/2024,23:45,28,,27.8
24/02/2024,23:45,25/02/2024,00:00,32,104,32.4
25/02/2024,00:00,25/02/2024,00:15,18,,18
25/02/2024,00:15,25/02/2024,00:30,16,,16.4
25/02/2024,00:30,25/02/2024,00:45,19,,19
25/02/2024,00:45,25/02/2024,01:00,8,61,9
25/02/2024,01:00,25/02/2024,01:15,12,,12
25/02/2024,01:15,25/02/2024,01:30,16,,17
25/02/2024,01:30,25/02/2024,01:45,8,,8
25/02/2024,01:45,25/02/2024,02:00,17,53,18
25/02/2024,02:00,25/02/2024,02:15,8,,8
25/02/2024,02:15,25/02/2024,02:30,8,,9
25/02/2024,02:30,25/02/2024,02:45,11,,12.3
25/02/2024,02:45,25/02/2024,03:00,10,37,12
25/02/2024,03:00,25/02/2024,03:15,9,,10.3
25/02/2024,03:15,25/02/2024,03:30,12,,14.3
25/02/2024,03:30,25/02/2024,03:45,9,,9
25/02/2024,03:45,25/02/2024,04:00,9,39,10
25/02/2024,04:00,25/02/2024,04:15,4,,5
25/02/2024,04:15,25/02/2024,04:30,3,,3
25/02/2024,04:30,25/02/2024,04:45,9,,10.3
25/02/2024,04:45,25/02/2024,05:00,6,22,7.3
25/02/2024,05:00,25/02/2024,05:15,17,,18
25/02/2024,05:15,25/02/2024,05:30,17,,18.3
25/02/2024,05:30,25/02/2024,05:45,10,,9.4
25/02/2024,05:45,25/02/2024,06:00,12,56,12
25/02/2024,06:00,25/02/2024,06:15,24,,26
25/02/2024,06:15,25/02/2024,06:30,27,,30.3
25/02/2024,06:30,25/02/2024,06:45,28,,29.7
25/02/2024,06:45,25/02/2024,07:00,53,132,54
25/02/2024,07:00,25/02/2024,07:15,43,,47.3
25/02/2024,07:15,25/02/2024,07:30,43,,43.4
25/02/2024,07:30,25/02/2024,07:45,41,,44
25/02/2024,07:45,25/02/2024,08:00,59,186,64
25/02/2024,08:00,25/02/2024,08:15,57,,61.1
25/02/2024,08:15,25/02/2024,08:30,44,,48.3
25/02/2024,08:30,25/02/2024,08:45,51,,55
25/02/2024,08:45,25/02/2024,09:00,56,208,59
25/02/2024,09:00,25/02/2024,09:15,66,,70.7
25/02/2024,09:15,25/02/2024,09:30,76,,80.7
25/02/2024,09:30,25/02/2024,09:45,70,,73.4
25/02/2024,09:45,25/02/2024,10:00,88,300,89.3
25/02/2024,10:00,25/02/2024,10:15,95,,99.7
25/02/2024,10:15,25/02/2024,10:30,97,,99.4
25/02/2024,10:30,25/02/2024,10:45,83,,87
25/02/2024,10:45,25/02/2024,11:00,75,350,78
25/02/2024,11:00,25/02/2024,11:15,93,,96
25/02/2024,11:15,25/02/2024,11:30,100,,102
25/02/2024,11:30,25/02/2024,11:45,100,,103
25/02/2024,11:45,25/02/2024,12:00,101,394,99.8
25/02/2024,12:00,25/02/2024,12:15,89,,90.4
25/02/2024,12:15,25/02/2024,12:30,109,,115.7
25/02/2024,12:30,25/02/2024,12:45,94,,94.4
25/02/2024,12:45,25/02/2024,13:00,110,402,112.4
25/02/2024,13:00,25/02/2024,13:15,76,,77.9
25/02/2024,13:15,25/02/2024,13:30,70,,75
25/02/2024,13:30,25/02/2024,13:45,91,,96
25/02/2024,13:45,25/02/2024,14:00,63,300,64.4
25/02/2024,14:00,25/02/2024,14:15,89,,93.7
25/02/2024,14:15,25/02/2024,14:30,79,,82
25/02/2024,14:30,25/02/2024,14:45,75,,81.4
25/02/2024,14:45,25/02/2024,15:00,67,310,69
25/02/2024,15:00,25/02/2024,15:15,71,,73.1
25/02/2024,15:15,25/02/2024,15:30,62,,66
25/02/2024,15:30,25/02/2024,15:45,83,,85.4
25/02/2024,15:45,25/02/2024,16:00,75,291,75.4
25/02/2024,16:00,25/02/2024,16:15,94,,98.7
25/02/2024,16:15,25/02/2024,16:30,86,,88.1
25/02/2024,16:30,25/02/2024,16:45,79,,82
25/02/2024,16:45,25/02/2024,17:00,77,336,78.1
25/02/2024,17:00,25/02/2024,17:15,79,,82.8
25/02/2024,17:15,25/02/2024,17:30,58,,57.6
25/02/2024,17:30,25/02/2024,17:45,56,,60.4
25/02/2024,17:45,25/02/2024,18:00,46,239,45.8
25/02/2024,18:00,25/02/2024,18:15,51,,55.1
25/02/2024,18:15,25/02/2024,18:30,51,,55
25/02/2024,18:30,25/02/2024,18:45,64,,65.8
25/02/2024,18:45,25/02/2024,19:00,45,211,47.4
25/02/2024,19:00,25/02/2024,19:15,32,,35
25/02/2024,19:15,25/02/2024,19:30,40,,41.4
25/02/2024,19:30,25/02/2024,19:45,33,,34.8
25/02/2024,19:45,25/02/2024,20:00,22,127,25
25/02/2024,20:00,25/02/2024,20:15,32,,31.6
25/02/2024,20:15,25/02/2024,20:30,22,,23.8
25/02/2024,20:30,25/02/2024,20:45,22,,25.4
25/02/2024,20:45,25/02/2024,21:00,23,99,24.4
25/02/2024,21:00,25/02/2024,21:15,24,,26
25/02/2024,21:15,25/02/2024,21:30,25,,29.4
25/02/2024,21:30,25/02/2024,21:45,13,,16
25/02/2024,21:45,25/02/2024,22:00,13,75,14
25/02/2024,22:00,25/02/2024,22:15,11,,15
25/02/2024,22:15,25/02/2024,22:30,20,,19
25/02/2024,22:30,25/02/2024,22:45,14,,17
25/02/2024,22:45,25/02/2024,23:00,15,60,17.4
25/02/2024,23:00,25/02/2024,23:15,14,,17.7
25/02/2024,23:15,25/02/2024,23:30,12,,16
25/02/2024,23:30,25/02/2024,23:45,13,,13.4
25/02/2024,23:45,26/02/2024,00:00,6,45,7
